subjectName,subjectId,year,groupName,spCode,spDescription,sortOrder,isActive
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.1.2,القدرة على تحديد أصوات الحروف المتماثلة داخل الكلمات المحاور المسموعة.,1010200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.1.3,القدرة على تمييزأصوات الحروف المتماثلة داخل الكلمات المحاور المسموعة.,1010300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.1.4,القدرة على بناءالكلمات إمالئيا من الحروف المتماثلة المسموعة.,1010400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.1.5,القدرة على بناء الكلمات شفهيا من الحروف المتماثلة المسموعة.,1010500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.2.1,القدرة على محاكاة الكلمات المسموعة وترديدها ثم نطقها نطقا صحيحا.,1020100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.2.2,القدرة على تحديد الكلمات المسموعة.,1020200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.2.3,القدرة على تصنيف الكلمات المسموعة.,1020300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.2.4,القدرة على التمييز بين الكلمات المسموعة.,1020400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.2.5,القدرة على إنتاج المشروعات الصوتية من الكلمات المدروسة.,1020500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.1,القدرة على محاكا ةالجمل البسيطة المسموعة وترديدها ثم نطقها نطقا صحيحا.,1030100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.2,القدرة على نطق الجمل البسيطة مع مراعاة النبر والتنغيم.,1030200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.3,القدرة على تحديد الجمل البسيطة المسموعة.,1030300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.4,القدرة على التمييز بين الجمل البسيطة المسموعة.,1030400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.5,القدرة على ترتيب الكلمات لتكون جمال بسيطة مفيدة.,1030500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.6,القدرة على تمثيل الجمل البسيطة المسموعة ارتجاليا.,1030600,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.3.7,القدرة على تكوين الجمل البسيطة من الكلمات المسموعة.,1030700,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.4.1,القدرة على محاكاة الجمل المتناسقة المسموعة وترديدها.,1040100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.4.2,القدرة على نطق الجمل المتناسقة مع مراعاة النبر والتنغيم.,1040200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.4.3,القدرة على تمثيل الجمل المتناسق المسموعة ارتجاليا.,1040300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.4.4,القدرة على تكوين الجمل المتناسقة من الجمل المسموعة.,1040400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الاسْتِمَاع,1.4.5,القدرة على إنتاج المشروعات الصوتية من الجمل المتناسقة المدروسة.,1040500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.1.1,القدرة على محاكاة أصوات الحروف المتماثلة في الكلمات المقروءة وترديدها.,2010100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.1.2,القدرة على قراءة الكلمات التي فيها أصوات الحروف المتماثلة.,2010200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.1.3,القدرة على تحديد أصوات الحروف المتماثلة في الكلمات المقروءة.,2010300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.1.4,القدرة على تمييز أصوات الحروف المتماثلة في الكلمات المقروءة.,2010400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.1.5,القدرة على تكوين الكلمات التي فيها أصوات الحروف المتماثلة ثم قراءتها.,2010500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.2.1,القدرة على محاكاة قراءة الكلمات وترديدها ثم قراءتهامع مراعاة النبر.,2020100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.2.2,القدرة على تحديد الكلمات المقروءة.,2020200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.2.3,القدرة على تصنيف الكلمات المقروءة.,2020300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.2.4,القدرة على تمييز الكلمات المقروءة.,2020400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.2.5,القدرة على إنتاج المشروعات للكلمات المقروءة.,2020500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.3.1,القدرة على محاكاة القراءة للجملة البسيطة وترديدها.,2030100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.3.2,القدرة على قراءة الجملة البسيطة مع مراعاة النبر والتنغيم.,2030200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.3.3,القدرة على حفظ الجمل البسيطة المقروءة ثم تسميعها.,2030300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.3.4,القدرة على ترتيب الكلمات لتكون جمال بسيطة مفيدة ثم قراءتها.,2030400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.3.5,القدرة على تمثيل الجملة البسيطة المقروءة.,2030500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.3.6,القدرة على إنتاج المشروعات للجمل المقروءة.,2030600,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.4.1,القدرة على محاكاة الجمل المتناسقة المقروءة وترديدها.,2040100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.4.2,القدرة على قراءة الجمل المتناسقة مع مراعاة النبر والتنغيم.,2040200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.4.3,القدرة على تمثيل الجمل المتناسقة المقروءة المحفوظة.,2040300,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.4.4,القدرة على ترتيب الجمل البسيطة لتكون الجمل المتناسقة ثم قراءتها.,2040400,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْقِرَاءَة,2.4.5,القدرة على تكوين الجمل المتناسقة من الجمل البسيطة ثم قراءتها.,2040500,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْكِتَابَة,3.1.1,القدرة على كتابة الكلمات التي فيها الحروف المتشابهة رسما كتابة صحيحة.,3010100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْكِتَابَة,3.2.1,القدرة على كتابة الكلمات بطريقة صحيحة.,3020100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْكِتَابَة,3.2.2,القدرة على كتابة الكلمات إمالئيا.,3020200,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْكِتَابَة,3.3.1,القدرة على كتابة الجمل البسيطة.,3030100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْكِتَابَة,3.4.1,القدرة على كتابة الجمل المتناسقة.,3040100,True
اللغة العربية-SK,BA-SK,5,مَهَارَةُ الْكِتَابَة,3.4.2,القدرة على إنتاج المشروعات للجمل المتناسقة.,3040200,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.1.1,القدرة على محاكاة أصوات الحروف المتماثلة الكلمات وترديدها ثم نطقها نطقا صحيحا,1010100,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.1.2,القدرة على تحديد أصوات الحروف المتماثلة نطقا داخل الكلمات المسموعة,1010200,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.1.3,القدرة على تمييز أصوات الحروف المتماثلة نطقا داخل الكلمات المحاور المسموعة,1010300,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.1.4,القدرة على بناء الكلمات إملائيا من الحروف المتماثلة المسموعة.,1010400,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.2.1,القدرة على محاكاة الكلمات المسموعة وترديدها ثم نطقها نطقا صحيحا.,1020100,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.2.2,القدرة على تحديد الكلمات المسموعة,1020200,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.2.3,القدرة على تصنيف الكلمات المسموعة,1020300,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.2.4,القدرة على التمييز بين الكلمات المسموعة,1020400,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.2.5,القدرة على إنتاج المشروعات الصوتية الكلمات المسموعة,1020500,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.1,القدرة على محاكاة الجمل البسيطة المسموعة وترديدها ثم نطقها نطقا صحيحا.,1030100,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.2,القدرة على نطق الجمل البسيطة مع مراعاة النبر والتنغيم.,1030200,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.3,القدرة على تحديد الجمل البسيطة المسموعة,1030300,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.4,القدرة على التمييز بين الجمل البسيطة المسموعة,1030400,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.5,القدرة على ترتيب الكلمات لتكون جملا بسيطة مفيدة,1030500,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.6,القدرة على تمثيل الجمل البسيطة المسموعة ارتجاليا,1030600,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.3.7,القدرة على تكوين الجمل البسيطة من الكلمات المسموعة,1030700,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.4.1,القدرة على محاكاة الجمل المتناسقة المسموعة وترديدها.,1040100,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.4.2,القدرة على نطق الجمل المتناسقة مع مراعاة النبر والتنغيم.,1040200,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.4.3,القدرة على تمثيل الجمل المتناسقة المسموعة ارتجاليا,1040300,True
اللغة العربية-SK,BA-SK,6,مهارة الإستماع والكلام,1.4.4,القدرة على تكوين الجمل التناسقة من الجمل المسموعة,1040400,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.1.1,القدرة على محاكاة أصوات الحروف المتماثلة في الكلمات المقروءة وترديدها,2010100,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.1.2,القدرة على قراءة الكلمات التي فيها الحر وف المتماثلة,2010200,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.1.3,القدرة على تحديد أصوات الحروف المتماثلة في الكلمات المقروءة,2010300,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.1.4,القدرة على تمييز أصوات الحروف المتماثلة في الكلمات المقروءة,2010400,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.1.5,القدرة على تكوين الكلمات المتماثلة ثم قراءتها,2010500,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.2.1,القدرة على محاكاة قراءة الكلمات وترديدها ثم قراءتها مع مراعاة النبر,2020100,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.2.2,القدرة على تحديد الكلمات المقروءة.,2020200,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.2.3,القدرة على تصنيف الكلمات المقروءة.,2020300,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.2.4,القدرة على تمييز الكلمات المقروءة.,2020400,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.2.5,القدرة على إنتاج المشروعات للكلمات المقروءة,2020500,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.3.1,القدرة على محاكاة القراءة للجملة البسيطة وترديدها.,2030100,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.3.2,القدرة على قراءة الجملة البسيطة مع مراعاة النبر والتنغيم,2030200,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.3.3,القدرة على حفظ الجمل السيطة المقروءة ثم تسميعها.,2030300,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.3.4,القدرة على ترتيب الكلمات لتكون جملا بسيطة مفيدة ثم قراءتها.,2030400,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.3.5,القدرة على تمثيل الجمل البسيطة المقروءة.,2030500,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.3.6,القدرة على إنتاج المشروعات للجمل المقروءة.,2030600,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.4.1,القدرة على محاكاة الجمل المتناسقة المقروءة وترديدها,2040100,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.4.2,القدرة على قراءة الجمل المتناسقة مع مراعاة النبر والتنغيم.,2040200,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.4.3,القدرة على تمثيل الجمل المتناسقة المقروءة المحفوظة,2040300,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.4.4,القدرة على ترتيب الجمل المتناسقة من الجمل البسيطة ثم قراءتها,2040400,True
اللغة العربية-SK,BA-SK,6,مهارة القراءة,2.4.5,القدرة على تكوين الجمل المتناسقة من الجمل البسيطة ثم قراءتها,2040500,True
اللغة العربية-SK,BA-SK,6,مهارة الكتابة,3.1.1,القدرة على كتابة الكلمات بطريقة صحيحة,3010100,True
اللغة العربية-SK,BA-SK,6,مهارة الكتابة,3.1.2,القدرة على كتابة الكلمات إمالئيا,3010200,True
اللغة العربية-SK,BA-SK,6,مهارة الكتابة,3.2.1,القدرة على كتابة الجمل البسيطة,3020100,True
اللغة العربية-SK,BA-SK,6,مهارة الكتابة,3.3.1,القدرة على كتابة الجمل المتناسقة,3030100,True
اللغة العربية-SK,BA-SK,6,مهارة الكتابة,3.3.2,القدرة على إنتاج المشروعات للجمل المتناسقة.,3030200,True
